Id,order_status,order_products_value,order_freight_value,order_items_qty,order_purchase_timestamp,order_aproved_at,order_delivered_customer_date,customer_city,customer_state,customer_zip_code_prefix,review_score
600,delivered,100.0,17.95,1,2018-01-23 10:15:00,2018-01-23 10:29:00,2018-02-05 19:53:00,Presidente Venceslau,SP,194,5
601,delivered,139.9,23.85,1,2018-08-19 11:28:00,2018-08-20 16:50:00,2018-08-27 14:11:00,Resende,RJ,275,1
602,delivered,49.0,7.69,1,2018-05-26 23:52:00,2018-05-27 23:49:00,2018-05-30 15:48:00,Sao Bernardo do Campo,SP,98,5
603,delivered,89.9,19.87,1,2017-09-21 22:33:00,2017-09-21 22:50:00,2017-09-27 16:32:00,Duque de Caxias,RJ,252,1
604,delivered,34.99,26.89,1,2018-05-04 00:12:00,2018-05-05 00:13:00,2018-05-16 17:19:00,Salgueiro,PE,560,4
605,delivered,119.98,27.25,2,2017-12-20 14:00:00,2017-12-20 14:31:00,2018-01-09 00:45:00,RIO DE JANEIRO,RJ,205,5
606,delivered,66.0,19.65,1,2018-05-13 22:50:00,2018-05-13 23:11:00,2018-05-18 22:46:00,Maracana,SC,889,5
607,delivered,50.0,11.79,1,2018-02-16 09:17:00,2018-02-16 09:35:00,2018-02-27 18:28:00,Sao Paulo,SP,31,2
608,delivered,78.1,9.36,1,2017-12-10 16:46:00,2017-12-12 03:36:00,2018-01-02 19:43:00,Sao Paulo,SP,35,5
609,delivered,759.96,204.8,4,2017-12-11 23:18:00,2017-12-12 00:05:00,2017-12-13 12:57:00,Caceres,MT,782,5
610,delivered,136.79,117.79,1,2017-03-10 11:45:00,2017-03-10 11:45:00,2017-03-15 16:15:00,Recife,PE,524,4
611,delivered,126.0,34.68,1,2017-10-28 21:26:00,2017-10-28 21:46:00,2017-11-13 22:33:00,Orobo,PE,557,3
612,delivered,65.0,16.89,1,2018-02-22 14:54:00,2018-02-22 15:27:00,2018-03-05 20:29:00,Cuiaba,MT,780,5
613,delivered,144.99,11.64,1,2017-07-03 16:42:00,2017-07-05 06:44:00,2017-08-01 21:10:00,Itaquaquecetuba,SP,85,2
614,delivered,24.9,11.06,1,2018-01-26 21:34:00,2018-01-26 21:58:00,,Cunha,SP,125,1
615,delivered,17.9,15.1,1,2018-04-24 10:29:00,2018-04-25 04:11:00,2018-05-04 22:19:00,Niteroi,RJ,241,4
616,delivered,89.9,15.38,1,2018-08-16 13:50:00,2018-08-16 14:05:00,2018-08-24 14:58:00,Cambara,PR,863,5
617,delivered,79.9,23.14,1,2017-08-28 20:27:00,2017-08-28 20:44:00,2017-09-19 16:58:00,Nova Friburgo,RJ,286,5
618,delivered,245.9,48.43,1,2018-06-27 16:11:00,2018-06-27 16:29:00,2018-07-03 04:42:00,Cotia,SP,67,1
619,delivered,139.9,21.83,1,2017-10-17 17:02:00,2017-10-17 17:46:00,2017-10-23 20:54:00,Petrolandia,SC,884,5
620,delivered,949.95,196.75,5,2018-01-06 21:37:00,2018-01-06 21:49:00,2018-01-22 15:25:00,Limeira,SP,134,1
621,delivered,104.9,9.55,1,2018-02-15 11:58:00,2018-02-15 12:15:00,2018-03-05 19:08:00,Sao Paulo,SP,45,4
622,delivered,69.99,16.25,1,2017-10-26 20:30:00,2017-10-26 20:46:00,2017-10-31 20:22:00,Uberlandia,MG,384,5
623,delivered,365.99,16.17,1,2018-03-03 17:11:00,2018-03-06 03:55:00,2018-03-09 20:13:00,Embu das Artes,SP,68,5
624,delivered,45.0,28.16,2,2018-06-23 19:29:00,2018-06-26 05:12:00,2018-06-30 13:50:00,Sao Paulo,SP,13,4
625,delivered,50.0,23.67,2,2017-10-22 14:25:00,2017-10-22 14:49:00,2017-10-27 21:23:00,OSASCO,SP,60,1
626,delivered,56.99,13.76,1,2017-09-20 11:35:00,2017-09-20 11:50:00,2017-10-18 19:32:00,Sao Paulo,SP,58,4
627,delivered,289.99,35.83,1,2018-07-31 20:47:00,2018-07-31 20:55:00,2018-08-07 19:32:00,Sao Jose da Tapera,AL,574,4
628,delivered,29.9,12.79,1,2018-03-10 23:24:00,2018-03-11 00:00:00,2018-04-17 17:37:00,Sao Paulo,SP,41,1
629,delivered,146.99,20.52,1,2018-07-20 12:25:00,2018-07-20 12:43:00,2018-07-25 14:08:00,Aparecida de Goiania,GO,749,5
630,delivered,127.99,23.19,1,2017-10-04 23:23:00,2017-10-04 23:35:00,2017-10-10 21:27:00,BRASILIA,DF,710,4
631,delivered,43.9,15.41,1,2018-01-21 16:46:00,2018-01-22 13:53:00,2018-02-02 19:24:00,Goiania,GO,747,5
632,delivered,99.9,18.13,1,2018-07-31 21:51:00,2018-08-01 21:45:00,2018-08-06 16:12:00,Feira de Santana,BA,440,5
633,delivered,118.9,38.38,1,2017-03-06 21:15:00,2017-03-06 21:25:00,2017-03-28 13:20:00,Itabuna,BA,456,4
634,delivered,279.9,30.39,1,2017-07-08 17:35:00,2017-07-08 17:45:00,2017-07-13 20:27:00,Cajamar,SP,77,3
635,delivered,459.9,18.43,1,2017-05-11 21:36:00,2017-05-11 21:45:00,2017-05-23 22:13:00,Sao Paulo,SP,50,5
636,delivered,33.0,22.41,1,2018-01-22 15:24:00,2018-01-22 15:38:00,2018-01-29 21:49:00,Ilha de Itamarac?,PE,539,1
637,delivered,249.49,9.01,1,2018-03-10 20:39:00,2018-03-10 21:40:00,2018-03-21 20:32:00,Indaiatuba,SP,133,5
638,delivered,26.9,10.96,1,2018-08-07 14:12:00,2018-08-09 03:45:00,2018-08-10 19:12:00,Franca,SP,144,5
639,delivered,274.95,65.87,1,2017-12-27 20:24:00,2017-12-27 20:35:00,2017-12-29 13:17:00,Ji-Paran?,RO,769,5
640,delivered,759.99,21.08,1,2017-04-15 23:53:00,2017-04-16 01:05:00,2017-04-20 17:38:00,Sao Mateus,ES,299,5
641,delivered,79.8,16.88,2,2018-04-15 22:11:00,2018-04-17 05:50:00,2018-04-25 18:11:00,Santo Andre,SP,92,4
642,delivered,29.99,7.78,1,2017-09-11 15:39:00,2017-09-11 15:50:00,2017-09-24 11:29:00,Ribeirao Pires,SP,94,1
643,delivered,309.9,18.0,1,2017-02-25 14:34:00,2017-02-25 14:50:00,2017-03-11 08:32:00,Registro,SP,119,5
644,delivered,15.2,15.1,1,2018-05-17 16:34:00,2018-05-19 02:59:00,2018-06-09 00:14:00,Jesuania,MG,374,5
645,delivered,69.9,19.98,1,2017-09-16 09:20:00,2017-09-16 09:35:00,2017-10-22 14:16:00,BRASILIA,DF,703,5
646,delivered,69.9,15.25,1,2018-02-27 08:31:00,2018-02-28 09:56:00,2018-03-23 14:34:00,RIO DE JANEIRO,RJ,207,4
647,delivered,82.8,37.27,1,2017-03-24 15:50:00,2017-03-25 02:32:00,2017-04-04 17:18:00,Dom Aquino,MT,788,2
648,delivered,30.49,8.29,1,2018-06-15 20:16:00,2018-06-15 20:41:00,2018-06-26 19:14:00,Campinas,SP,130,5
649,delivered,79.9,17.81,1,2017-05-31 20:57:00,2017-06-02 20:05:00,2017-06-19 20:13:00,Irati,PR,845,5
650,delivered,89.0,13.64,1,2018-07-13 19:38:00,2018-07-13 19:45:00,2018-07-27 16:18:00,Sao Joaquim da Barra,SP,146,4
651,delivered,299.9,19.98,1,2018-04-30 11:18:00,2018-04-30 11:35:00,2018-05-02 20:24:00,Sao Tiago,MG,363,1
652,delivered,117.3,21.66,1,2017-03-08 19:55:00,2017-03-08 19:55:00,2017-03-16 13:35:00,Sao Goncalo,RJ,244,4
653,delivered,52.11,15.11,1,2018-05-06 19:45:00,2018-05-08 04:54:00,2018-05-14 16:39:00,Bom Principio,RS,957,5
654,delivered,92.9,16.28,1,2017-05-02 16:35:00,2017-05-03 14:45:00,2017-05-15 12:47:00,Jacupiranga,SP,119,1
655,delivered,99.9,17.95,1,2018-02-17 16:39:00,2018-02-17 16:50:00,2018-03-10 00:12:00,Imbituba,SC,887,4
656,delivered,45.9,16.11,1,2018-05-16 13:47:00,2018-05-16 14:55:00,2018-06-05 15:38:00,Belo Horizonte,MG,305,5
657,delivered,80.0,18.44,1,2017-06-19 18:00:00,2017-06-19 18:10:00,2017-06-26 16:21:00,Volta Redonda,RJ,272,5
658,delivered,149.0,24.32,1,2017-11-26 11:20:00,2017-11-26 11:31:00,2017-11-30 13:08:00,Itaquaquecetuba,SP,85,2
659,delivered,149.0,14.79,1,2018-01-19 00:48:00,2018-01-19 01:21:00,2018-04-04 17:12:00,Mage,RJ,259,5
660,delivered,466.0,40.4,1,2017-11-23 14:31:00,2017-11-23 14:49:00,2017-11-28 22:18:00,Garrafao do Norte,PA,686,5
661,delivered,89.9,17.88,1,2018-04-16 14:21:00,2018-04-16 14:35:00,2018-04-24 14:31:00,Pelotas,RS,960,1
662,delivered,39.9,10.96,1,2018-05-05 09:22:00,2018-05-05 09:39:00,2018-05-26 00:08:00,Bauru,SP,170,5
663,delivered,134.9,23.81,1,2018-03-06 14:21:00,2018-03-06 15:00:00,2018-03-15 22:05:00,RIO DE JANEIRO,RJ,227,4
664,delivered,99.87,14.45,1,2017-06-20 13:08:00,2017-06-21 02:26:00,2017-07-03 16:05:00,Holambra,SP,138,5
665,delivered,98.0,21.33,1,2017-08-02 15:36:00,2017-08-03 03:06:00,2017-08-14 14:25:00,Sao Paulo,SP,40,5
666,delivered,142.0,46.74,1,2018-04-28 22:02:00,2018-04-28 22:15:00,2018-05-03 19:58:00,Sao Paulo,SP,50,5
667,delivered,34.98,15.1,1,2017-10-12 20:26:00,2017-10-12 20:36:00,2017-10-27 21:12:00,Ivaipora,PR,868,5
668,delivered,34.99,18.23,1,2017-12-11 11:50:00,2017-12-11 11:58:00,2018-01-20 01:36:00,Ponta Grossa,PR,840,5
669,delivered,35.0,9.34,1,2017-11-18 14:33:00,2017-11-18 19:06:00,2017-11-29 17:58:00,Ribeirao Pires,SP,94,1
670,delivered,44.95,7.78,1,2017-07-05 08:49:00,2017-07-05 17:41:00,2017-07-25 19:42:00,Sao Paulo,SP,20,5
671,delivered,109.95,16.53,1,2018-05-23 14:21:00,2018-05-23 14:37:00,2018-06-19 18:50:00,Santo Andre,SP,92,4
672,delivered,120.0,18.41,1,2017-12-16 15:29:00,2017-12-16 15:49:00,2018-01-12 22:04:00,Jacobina,BA,447,5
673,delivered,29.9,8.96,1,2018-04-12 14:37:00,2018-04-12 15:15:00,2018-04-20 17:28:00,Vargem Grande Paulista,SP,67,5
674,delivered,107.9,16.52,1,2018-07-27 11:58:00,2018-07-28 18:35:00,2018-08-03 20:38:00,RIO DE JANEIRO,RJ,220,5
675,delivered,59.9,11.81,1,2018-01-28 11:47:00,2018-01-28 12:00:00,2018-02-05 19:17:00,Sao Vicente,SP,113,4
676,delivered,84.99,22.91,1,2017-08-31 07:27:00,2017-09-01 02:15:00,2017-09-14 15:43:00,Joao Pessoa,PB,580,5
677,delivered,97.9,13.75,1,2018-02-23 13:12:00,2018-02-27 05:31:00,2018-03-06 23:49:00,Ribeirao Preto,SP,140,2
678,delivered,35.49,15.1,1,2017-12-11 07:50:00,2017-12-11 07:58:00,2017-12-14 16:32:00,RIO DE JANEIRO,RJ,202,5
679,shipped,21.45,8.72,1,2017-12-15 23:33:00,2017-12-18 00:33:00,2018-01-03 23:13:00,Carapicuiba,SP,63,1
680,delivered,29.9,15.11,1,2017-09-17 18:52:00,2017-09-17 19:05:00,2017-09-19 18:57:00,OSASCO,SP,62,4
681,delivered,69.0,23.35,1,2018-03-31 11:48:00,2018-03-31 12:35:00,2018-04-07 00:21:00,Guanambi,BA,464,5
682,delivered,105.0,23.31,1,2017-05-14 09:36:00,2017-05-16 03:22:00,2017-05-23 07:52:00,Resende,RJ,275,1
683,delivered,45.0,12.98,1,2018-05-10 17:48:00,2018-05-10 18:17:00,2018-05-18 15:56:00,Guarulhos,SP,70,5
684,delivered,124.9,14.62,1,2018-06-24 13:38:00,2018-06-24 17:18:00,2018-06-28 21:46:00,BRASILIA,DF,702,5
685,delivered,249.99,16.5,1,2018-07-25 07:39:00,2018-07-25 07:50:00,2018-07-31 17:08:00,Sao Paulo,SP,35,5
686,delivered,5.9,14.52,1,2018-02-12 17:33:00,2018-02-12 17:47:00,2018-02-24 15:28:00,Santo Antonio de Padua,RJ,284,5
687,delivered,59.8,11.86,2,2017-05-06 11:20:00,2017-05-06 11:30:00,2017-05-19 16:59:00,Sao Paulo,SP,35,1
688,delivered,329.0,21.54,1,2017-08-14 17:38:00,2017-08-17 00:15:00,,Divinopolis,MG,355,5
689,delivered,199.0,16.15,1,2017-11-30 11:05:00,2017-11-30 11:13:00,2017-12-19 14:36:00,RIO DE JANEIRO,RJ,230,4
690,delivered,59.9,17.67,1,2017-02-10 16:37:00,2017-02-10 16:50:00,2017-02-21 15:36:00,Porto Alegre,RS,913,4
691,delivered,113.0,18.0,1,2018-02-19 00:38:00,2018-02-19 01:47:00,2018-02-28 23:53:00,Pirassununga,SP,136,3
692,delivered,599.0,15.4,1,2018-08-24 09:55:00,2018-08-24 10:10:00,2018-08-28 16:12:00,Sao Paulo,SP,55,5
693,processing,139.99,12.07,1,2018-07-20 11:28:00,2018-07-20 11:46:00,2018-08-07 20:28:00,Guaruja,SP,114,1
694,delivered,99.9,23.57,1,2018-07-23 11:30:00,2018-07-23 14:31:00,2018-07-31 11:02:00,Rio do Pires,BA,465,5
695,delivered,44.06,18.11,1,2017-11-26 13:24:00,2017-11-26 13:35:00,2017-12-05 01:27:00,Sao Paulo,SP,23,5
696,delivered,999.99,18.0,1,2017-11-19 20:06:00,2017-11-19 20:15:00,2017-11-23 16:39:00,RIO DE JANEIRO,RJ,219,5
697,delivered,94.0,17.1,1,2018-06-03 09:59:00,2018-06-03 10:49:00,2018-06-18 18:24:00,Alagoinhas,BA,480,5
698,delivered,679.99,41.72,1,2017-11-13 16:23:00,2017-11-13 16:56:00,2017-11-24 18:03:00,Teresina,PI,640,5
699,delivered,69.9,16.12,1,2017-11-30 15:27:00,2017-12-01 11:31:00,2017-12-08 00:52:00,Cerqueira Cesar,SP,187,1
700,delivered,69.9,9.74,1,2016-10-05 15:08:00,2016-10-06 15:44:00,2016-10-13 15:44:00,Belo Horizonte,MG,312,5
701,delivered,47.49,11.73,1,2017-05-23 20:19:00,2017-05-23 20:35:00,2017-05-28 12:22:00,Suzano,SP,86,4
702,delivered,209.7,63.39,3,2018-06-22 13:43:00,2018-06-22 13:58:00,2018-07-06 14:23:00,Limeira,SP,134,5
703,delivered,128.8,51.76,1,2017-11-23 22:27:00,2017-11-23 22:37:00,2018-01-20 15:26:00,Sao Paulo,SP,12,5
704,delivered,102.0,34.51,1,2018-01-26 18:30:00,2018-01-26 18:52:00,2018-02-01 19:18:00,Aracati,CE,628,5
705,delivered,159.9,15.87,1,2018-04-24 13:35:00,2018-04-24 17:43:00,2018-05-06 16:42:00,Otacilio Costa,SC,885,5
706,delivered,40.9,13.37,1,2017-12-15 21:32:00,2017-12-19 09:58:00,2018-01-09 13:53:00,Atibaia,SP,129,3
707,delivered,179.0,43.53,1,2018-08-03 16:29:00,2018-08-03 16:45:00,2018-08-09 15:09:00,Itabaianinha,SE,492,4
708,delivered,77.0,7.8,1,2017-12-01 21:39:00,2017-12-01 21:55:00,2017-12-28 21:58:00,Americana,SP,134,4
709,delivered,93.0,14.23,1,2018-06-21 10:46:00,2018-06-21 11:01:00,2018-06-26 17:07:00,Sao Paulo,SP,15,5
710,delivered,12.9,19.32,1,2018-07-22 23:18:00,2018-07-24 11:32:00,2018-08-04 10:31:00,Goiania,GO,742,4
711,delivered,249.99,22.85,1,2017-09-05 10:54:00,2017-09-06 11:03:00,2017-09-19 15:35:00,RIO DE JANEIRO,RJ,227,5
712,delivered,56.9,15.28,1,2018-08-14 14:49:00,2018-08-15 03:15:00,2018-09-01 18:14:00,RIO DE JANEIRO,RJ,205,5
713,delivered,34.49,7.78,1,2018-08-08 01:23:00,2018-08-08 01:35:00,2018-08-18 12:08:00,Praia Grande,SP,117,4
714,delivered,209.99,86.24,1,2018-07-18 18:42:00,2018-07-18 18:55:00,2018-08-03 14:43:00,Aracaju,SE,490,5
715,delivered,13.9,11.85,1,2017-01-22 14:09:00,2017-01-22 14:30:00,2017-01-30 12:37:00,Cacapava,SP,122,5
716,delivered,89.7,13.75,1,2018-04-08 13:20:00,2018-04-08 13:30:00,2018-04-17 19:38:00,Lavras,MG,372,5
717,delivered,29.9,19.11,1,2018-03-15 15:57:00,2018-03-15 16:11:00,,Forquilhinha,SC,888,5
718,delivered,109.9,35.78,1,2018-01-29 21:09:00,2018-01-29 21:32:00,2018-02-14 21:43:00,Barueri,SP,64,2
719,delivered,31.5,15.1,1,2017-06-27 17:58:00,2017-06-28 02:45:00,2017-07-04 13:59:00,Sao Marcos,RS,951,5
720,delivered,146.99,13.58,1,2018-05-02 22:17:00,2018-05-03 22:13:00,2018-05-07 14:57:00,Sao Paulo,SP,27,5
721,delivered,99.0,17.94,1,2018-03-30 20:27:00,2018-03-30 21:27:00,2018-04-11 01:19:00,Uberlandia,MG,384,5
722,delivered,32.0,14.1,1,2018-03-12 16:54:00,2018-03-12 18:00:00,2018-04-09 22:08:00,Porto Alegre,RS,904,4
723,delivered,29.9,8.11,1,2018-02-21 18:47:00,2018-02-21 18:55:00,2018-02-26 21:28:00,Maua,SP,93,4
724,delivered,139.0,14.72,1,2018-06-20 16:44:00,2018-06-20 17:01:00,2018-06-26 18:58:00,Curitiba,PR,804,5
725,delivered,28.9,12.6,1,2018-05-07 15:38:00,2018-05-07 18:09:00,2018-05-11 01:48:00,Ipameri,GO,757,5
726,delivered,47.99,14.13,1,2017-08-31 11:38:00,2017-09-01 02:30:00,2017-09-26 16:48:00,Guarulhos,SP,72,5
727,delivered,160.0,15.29,1,2017-06-16 23:17:00,2017-06-16 23:30:00,2017-06-29 11:06:00,Sao Goncalo,RJ,247,4
728,delivered,68.9,13.16,1,2017-05-07 13:53:00,2017-05-07 14:05:00,2017-05-19 12:57:00,Pirapozinho,SP,192,4
729,delivered,23.0,8.27,1,2018-07-17 21:25:00,2018-07-17 21:35:00,2018-08-14 04:04:00,Sao Paulo,SP,24,3
730,delivered,109.99,23.06,1,2018-08-02 12:25:00,2018-08-02 13:15:00,2018-08-06 13:28:00,Cabo Frio,RJ,289,4
731,delivered,94.9,7.52,1,2017-02-26 17:33:00,2017-02-26 17:45:00,2017-03-21 11:43:00,Guaruja,SP,114,5
732,delivered,99.9,16.46,1,2017-10-24 09:13:00,2017-10-24 09:28:00,2017-11-03 20:23:00,Sao Paulo,SP,12,4
733,delivered,107.8,35.26,2,2018-04-09 22:02:00,2018-04-09 23:10:00,2018-04-25 13:33:00,Sao Luiz Gonzaga,RS,978,5
734,delivered,29.9,14.1,1,2018-05-24 18:32:00,2018-05-24 18:54:00,2018-05-28 17:24:00,RIO DE JANEIRO,RJ,213,1
735,delivered,231.54,19.5,1,2018-05-16 12:22:00,2018-05-16 12:39:00,2018-06-07 15:58:00,Porto Alegre,RS,902,5
736,delivered,23.7,7.78,1,2017-11-16 13:54:00,2017-11-16 14:08:00,2017-11-17 13:49:00,Mogi das Cruzes,SP,87,4
737,delivered,1379.0,388.1,10,2017-06-05 08:45:00,2017-06-05 08:55:00,2017-06-13 16:48:00,Diadema,SP,99,1
738,delivered,364.0,37.04,2,2018-01-08 19:39:00,2018-01-09 07:26:00,,Barra do Pirai,RJ,271,1
739,delivered,499.99,165.55,1,2018-01-11 12:20:00,2018-01-12 02:35:00,2018-02-06 22:33:00,Petropolis,RJ,257,1
740,delivered,29.5,16.11,1,2018-04-13 12:10:00,2018-04-13 13:15:00,2018-04-27 11:58:00,Canoas,RS,923,4
741,delivered,24.9,14.1,1,2018-04-06 19:17:00,2018-04-06 19:30:00,2018-04-26 15:03:00,Campo Grande,MS,790,5
742,delivered,79.9,15.31,1,2017-11-24 20:09:00,2017-11-24 23:15:00,,Porto Alegre,RS,910,5
743,delivered,79.9,7.42,1,2018-06-27 11:57:00,2018-06-27 12:08:00,2018-07-05 15:18:00,Sao Paulo,SP,57,4
744,delivered,129.99,18.16,1,2017-10-18 15:53:00,2017-10-18 16:07:00,2017-10-26 18:30:00,Mariana,MG,354,5
745,delivered,395.9,15.79,1,2017-11-16 17:01:00,2017-11-16 17:16:00,2017-11-29 22:48:00,Sao Paulo,SP,55,4
746,delivered,129.9,27.64,1,2018-03-21 15:30:00,2018-03-21 15:48:00,2018-04-06 02:02:00,RIO DE JANEIRO,RJ,210,5
747,delivered,60.0,15.17,1,2017-05-25 13:50:00,2017-05-25 14:02:00,2017-05-29 16:52:00,Itauna,MG,356,5
748,delivered,70.0,56.4,4,2017-11-28 00:34:00,2017-11-28 01:31:00,2017-12-09 17:42:00,RIO DE JANEIRO,RJ,227,5
749,delivered,29.0,14.1,1,2017-08-05 14:39:00,2017-08-05 14:55:00,2017-08-23 16:24:00,Goiania,GO,746,4
750,delivered,66.99,21.27,1,2017-08-20 11:07:00,2017-08-20 11:25:00,2017-08-25 21:12:00,Fortaleza,CE,608,5
751,delivered,31.99,15.32,1,2018-07-13 13:42:00,2018-07-13 14:50:00,2018-07-25 14:02:00,BRASILIA,DF,723,4
752,delivered,18.95,14.52,1,2017-12-05 15:24:00,2017-12-06 02:35:00,2017-12-28 22:19:00,Sao Joao de Meriti,RJ,255,5
753,delivered,21.99,25.63,1,2017-05-06 12:28:00,2017-05-06 13:02:00,2017-05-19 16:36:00,Taboao da Serra,SP,67,3
754,delivered,37.2,30.2,2,2018-04-12 14:05:00,2018-04-13 12:55:00,2018-05-09 15:08:00,BRASILIA,DF,702,1
755,delivered,69.9,17.74,1,2017-04-15 22:00:00,2017-04-15 22:15:00,2017-05-10 12:48:00,Teresopolis,RJ,259,5
756,delivered,119.9,18.09,1,2017-12-08 11:38:00,2017-12-09 02:36:00,2018-01-31 19:08:00,Sao Miguel Do Oeste,SC,899,1
757,delivered,966.0,116.28,1,2017-03-29 23:16:00,2017-03-29 23:25:00,2017-04-18 14:29:00,RIO DE JANEIRO,RJ,227,5
758,delivered,102.0,13.15,1,2017-10-24 17:39:00,2017-10-24 17:56:00,2017-11-23 21:48:00,Sao Paulo,SP,24,5
759,delivered,17.99,18.23,1,2018-03-23 16:39:00,2018-03-23 16:50:00,2018-03-28 18:21:00,Carai,MG,398,5
760,delivered,79.9,14.87,1,2017-06-05 11:44:00,2017-06-05 11:55:00,2017-06-07 17:40:00,Sao Paulo,SP,41,5
761,delivered,63.72,17.7,1,2017-12-28 18:40:00,2017-12-28 20:08:00,2018-01-16 18:43:00,Bauru,SP,170,4
762,delivered,177.99,27.79,1,2018-01-26 15:52:00,2018-01-26 16:19:00,2018-01-31 22:57:00,Pouso Alegre,MG,375,4
763,delivered,270.0,49.17,3,2018-03-24 11:58:00,2018-03-24 12:08:00,2018-04-23 14:57:00,Uniao da Vitoria,PR,846,5
764,delivered,228.0,49.04,1,2018-05-14 16:18:00,2018-05-14 16:36:00,2018-05-17 22:54:00,Campina Grande,PB,584,4
765,delivered,58.9,28.69,1,2017-08-02 13:18:00,2017-08-02 13:30:00,2017-08-11 14:40:00,Queimadas,BA,488,5
766,delivered,44.9,8.72,1,2017-03-07 11:47:00,2017-03-07 11:55:00,2017-03-17 12:42:00,Santo Andre,SP,92,5
767,delivered,189.0,26.6,1,2017-06-10 18:02:00,2017-06-11 18:02:00,2017-06-19 18:33:00,Caucaia,CE,616,4
768,delivered,80.0,14.14,1,2018-02-25 18:53:00,2018-02-25 19:07:00,2018-03-27 22:06:00,Santana de Parnaiba,SP,65,3
769,delivered,159.9,14.87,1,2018-01-11 22:59:00,2018-01-11 23:10:00,2018-01-18 21:42:00,BRASILIA,DF,706,5
770,delivered,298.9,8.96,1,2017-11-08 17:08:00,2017-11-09 17:08:00,2017-11-17 18:58:00,Santo Andre,SP,90,5
771,delivered,129.0,20.14,1,2017-10-12 21:46:00,2017-10-12 21:56:00,2017-11-17 23:59:00,Salvador,BA,411,5
772,delivered,79.99,37.47,1,2017-08-03 10:39:00,2017-08-03 10:50:00,2017-08-14 20:37:00,Petrolandia,PE,564,4
773,delivered,249.0,13.7,1,2018-06-13 11:29:00,2018-06-14 02:17:00,2018-06-25 16:34:00,Araraquara,SP,148,5
774,delivered,53.9,16.07,1,2017-03-25 23:51:00,2017-03-26 01:05:00,2017-03-29 11:45:00,Morrinhos,GO,756,5
775,delivered,99.98,23.48,2,2018-03-06 17:12:00,2018-03-07 10:29:00,2018-03-14 16:04:00,Itambacuri,MG,398,1
776,delivered,49.0,7.39,1,2018-07-16 23:40:00,2018-07-17 00:35:00,2018-08-06 17:40:00,Sao Bernardo do Campo,SP,98,4
777,delivered,31.9,12.69,1,2017-07-10 20:58:00,2017-07-12 02:10:00,2017-07-28 19:03:00,Praia Grande,SP,117,5
778,delivered,259.99,22.66,1,2018-01-29 13:09:00,2018-01-29 13:30:00,2018-03-02 22:15:00,Sao Paulo,SP,41,1
779,delivered,179.1,9.45,1,2017-10-22 16:11:00,2017-10-22 16:21:00,2017-10-30 20:54:00,Carapicuiba,SP,63,3
780,delivered,31.9,15.79,1,2018-06-24 11:32:00,2018-06-24 11:58:00,2018-06-28 22:03:00,Curitiba,PR,807,5
781,delivered,32.9,7.56,1,2017-03-27 14:04:00,2017-03-27 14:15:00,2017-05-05 14:56:00,Goiania,GO,742,3
782,delivered,248.99,14.95,1,2017-10-27 19:00:00,2017-10-27 19:15:00,2017-11-01 19:32:00,Resende,RJ,275,5
783,delivered,49.9,20.99,1,2018-07-16 08:52:00,2018-07-16 09:04:00,2018-07-24 20:15:00,Barueri,SP,64,3
784,delivered,69.0,7.74,1,2018-01-11 18:37:00,2018-01-11 18:49:00,2018-01-31 18:58:00,Sao Paulo,SP,22,4
785,delivered,47.9,13.37,1,2017-12-25 20:14:00,2017-12-25 20:28:00,2018-01-10 20:46:00,Sao Paulo,SP,41,5
786,delivered,83.6,27.42,2,2017-03-05 22:44:00,2017-03-05 22:55:00,2017-03-20 07:23:00,Salto de Pirapora,SP,181,4
787,delivered,24.9,15.1,1,2017-12-17 11:25:00,2017-12-17 11:32:00,2017-12-27 10:19:00,Caxias do Sul,RS,950,3
788,delivered,13.69,18.23,1,2018-01-11 21:42:00,2018-01-13 19:30:00,2018-02-21 21:26:00,Resende,RJ,275,1
789,delivered,29.0,15.1,1,2018-08-14 16:20:00,2018-08-14 16:30:00,2018-08-20 21:05:00,Raul Soares,MG,353,4
790,delivered,199.0,27.69,1,2018-01-25 23:32:00,2018-01-27 02:52:00,2018-02-07 17:27:00,Ribeirao Preto,SP,140,5
791,delivered,32.99,7.78,1,2018-01-19 09:51:00,2018-01-20 12:51:00,2018-01-31 18:33:00,Sao Paulo,SP,39,5
792,delivered,137.9,15.65,1,2018-05-21 12:21:00,2018-05-22 09:36:00,2018-06-07 20:06:00,Curitiba,PR,805,1
793,delivered,16.99,14.52,1,2017-11-28 10:27:00,2017-11-28 10:40:00,2017-12-20 17:22:00,Santana de Parnaiba,SP,65,5
794,delivered,39.9,18.23,1,2018-06-16 19:48:00,2018-06-16 20:18:00,2018-06-27 18:28:00,Araxa,MG,381,5
795,delivered,113.0,21.28,1,2017-04-30 18:34:00,2017-04-30 18:45:00,2017-05-16 08:57:00,Curitiba,PR,827,4
796,delivered,59.99,15.86,1,2017-02-12 12:30:00,2017-02-12 13:02:00,2017-02-20 12:29:00,Palhoca,SC,881,3
797,delivered,56.99,12.74,1,2018-02-27 10:31:00,2018-02-28 10:50:00,2018-03-23 18:42:00,Carapicuiba,SP,63,5
798,delivered,219.9,18.79,1,2017-03-07 06:35:00,2017-03-07 06:45:00,2017-03-20 15:04:00,RIO DE JANEIRO,RJ,200,1
799,delivered,184.0,42.88,2,2018-02-10 11:48:00,2018-02-10 12:07:00,2018-02-21 13:39:00,Aracaju,SE,490,5
